model_id,date,quality_score,cost_per_1k_queries,quality_per_dollar,speed_per_dollar,price_performance_ratio,elo_benchmark_blend
qwen-2.5-1.5b-runpod,2025-08-11,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-08-18,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-08-25,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-09-01,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-09-08,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-09-15,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-09-22,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-09-29,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-10-06,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-10-13,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-10-20,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-10-27,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-11-03,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-11-10,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-11-17,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-11-24,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-12-01,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-12-08,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-12-15,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-12-22,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2025-12-29,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-01-05,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-01-12,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-01-19,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-01-26,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-02-02,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-02-09,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-02-16,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-02-23,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-03-02,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-03-09,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-03-16,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-03-23,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-03-30,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-04-06,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-04-13,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-04-20,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-04-27,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-05-04,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-05-11,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-05-18,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-05-25,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-06-01,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-06-08,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-06-15,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-06-22,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-06-29,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-07-06,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-07-13,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-1.5b-runpod,2026-07-20,52.9,2.2920,23.0803,17.8883,44.0285,0.6848
qwen-2.5-0.5b-vastai,2024-09-23,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-09-30,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-10-07,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-10-14,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-10-21,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-10-28,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-11-04,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-11-11,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-11-18,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-11-25,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-12-02,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-12-09,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-12-16,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-12-23,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2024-12-30,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-01-06,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-01-13,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-01-20,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-01-27,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-02-03,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-02-10,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-02-17,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-02-24,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-03-03,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-03-10,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-03-17,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-03-24,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-03-31,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-04-07,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-04-14,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-04-21,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-04-28,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-05-05,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-05-12,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-05-19,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-05-26,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-06-02,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-06-09,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-06-16,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-06-23,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-06-30,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-07-07,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-07-14,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-07-21,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-07-28,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-08-04,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-08-11,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-08-18,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-08-25,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-09-01,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-09-08,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-09-15,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-09-22,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-09-29,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-10-06,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-10-13,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-10-20,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-10-27,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-11-03,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-11-10,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-11-17,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-11-24,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-12-01,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-12-08,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-12-15,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-12-22,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2025-12-29,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-01-05,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-01-12,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-01-19,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-01-26,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-02-02,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-02-09,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-02-16,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-02-23,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-03-02,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-03-09,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-03-16,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-03-23,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-03-30,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-04-06,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-04-13,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-04-20,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-04-27,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-05-04,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-05-11,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-05-18,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-05-25,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-06-01,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-06-08,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-06-15,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-06-22,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-06-29,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-07-06,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-07-13,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-0.5b-vastai,2026-07-20,66.1,1.1160,59.2294,56.4516,87.0278,0.7315
qwen-2.5-coder-32b-featherlessai,2024-11-18,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2024-11-25,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2024-12-02,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2024-12-09,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2024-12-16,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2024-12-23,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2024-12-30,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-01-06,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-01-13,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-01-20,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-01-27,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-02-03,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-02-10,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-02-17,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-02-24,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-03-03,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-03-10,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-03-17,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-03-24,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-03-31,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-04-07,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-04-14,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-04-21,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-04-28,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-05-05,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-05-12,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-05-19,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-05-26,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-06-02,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-06-09,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-06-16,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-06-23,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-06-30,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-07-07,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-07-14,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-07-21,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-07-28,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-08-04,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-08-11,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-08-18,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-08-25,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-09-01,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-09-08,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-09-15,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-09-22,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-09-29,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-10-06,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-10-13,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-10-20,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-10-27,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-11-03,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-11-10,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-11-17,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-11-24,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-12-01,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-12-08,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-12-15,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-12-22,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2025-12-29,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-01-05,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-01-12,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-01-19,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-01-26,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-02-02,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-02-09,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-02-16,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-02-23,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-03-02,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-03-09,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-03-16,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-03-23,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-03-30,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-04-06,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-04-13,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-04-20,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-04-27,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-05-04,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-05-11,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-05-18,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-05-25,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-06-01,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-06-08,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-06-15,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-06-22,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-06-29,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-07-06,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-07-13,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-32b-featherlessai,2026-07-20,58.9,0.3120,188.7821,253.2051,209.1971,0.6542
qwen-2.5-coder-14b-chutesai,2024-11-18,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2024-11-25,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2024-12-02,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2024-12-09,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2024-12-16,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2024-12-23,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2024-12-30,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-01-06,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-01-13,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-01-20,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-01-27,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-02-03,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-02-10,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-02-17,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-02-24,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-03-03,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-03-10,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-03-17,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-03-24,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-03-31,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-04-07,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-04-14,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
qwen-2.5-coder-14b-chutesai,2025-04-21,68.59,1.5000,45.7267,63.3333,74.0480,0.6880
